Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Moving_Average,RSI,EMA_12,EMA_26,MACD,Signal_Line,TR,ATR
2021-01-04 00:00:00-05:00,87.78263645288705,87.90682540157367,85.14616702214406,86.09332275390625,37324000,0.0,0.0,,,86.09332275390625,86.09332275390625,0.0,0.0,2.7606583794296142,
2021-01-05 00:00:00-05:00,86.04144419430449,87.12575718762048,85.63295557803328,86.78759765625,20360000,0.0,0.0,,,86.20013427734375,86.14475052445023,0.055383752893519045,0.01107675057870381,1.4928016095872039,
2021-01-06 00:00:00-05:00,84.80301034354042,86.98311304793474,84.59552394054278,85.93121337890625,46588000,0.0,0.0,,,86.15876183143028,86.12893295811365,0.029828873316631643,0.014827175126289376,2.3875891073919604,
2021-01-07 00:00:00-05:00,86.12474212288842,88.67143759962845,86.12474212288842,88.49787139892578,41936000,0.0,0.0,,,86.51862484181422,86.30440987965528,0.21421496215893399,0.054704732532818295,2.7402242207221974,
2021-01-08 00:00:00-05:00,88.63851625855109,89.74577509011787,87.84348021593908,89.66946411132812,35484000,0.0,0.0,87.39589385986328,,87.00336934481635,86.55367315607549,0.4496961887408588,0.1337030237744264,1.9022948741787928,
2021-01-11 00:00:00-05:00,88.63153406357122,88.99862893143403,87.39061109291436,87.59759521484375,34796000,0.0,0.0,87.69674835205078,,87.09478870943596,86.63100071598426,0.4637879934517031,0.19972001770988174,2.27885301841377,
2021-01-12 00:00:00-05:00,87.05244164760387,88.176656808224,85.60702324259937,86.65692138671875,29528000,0.0,0.0,87.67061309814453,,87.027424505941,86.63292076566829,0.39450374027271096,0.2386767622224476,2.5696335656246276,
2021-01-13 00:00:00-05:00,86.15266893903252,87.60258517436718,86.15266893903252,87.14671325683594,23432000,0.0,0.0,87.91371307373046,,87.0457766214633,86.67097946871775,0.3747971527455576,0.2659008403270696,1.4499162353346549,
2021-01-14 00:00:00-05:00,87.22751188230467,88.15921063200786,86.09032828313012,86.33222961425781,29212000,0.0,0.0,87.48058471679687,,86.93600015881631,86.6458868869059,0.29011327191041403,0.2707433266437385,2.068882348877736,
2021-01-15 00:00:00-05:00,86.23745985012336,87.1651630267081,85.37410387123852,86.16763305664062,31444000,0.0,0.0,86.78021850585938,,86.81778983540467,86.61046067725663,0.20732915814804187,0.2580604929445992,1.7910591554695827,
2021-01-19 00:00:00-05:00,86.93473294709771,89.96921874258352,86.42748984159505,89.00311279296875,41660000,0.0,0.0,87.06132202148437,,87.1539933673376,86.78769416730938,0.366299200028223,0.27970823436132397,3.8015856859428965,
2021-01-20 00:00:00-05:00,91.09293579781418,94.75138025199686,90.75078832060521,93.77130889892578,64152000,0.0,0.0,88.48419952392578,,88.17204191065886,87.30499896224393,0.8670429484149338,0.397175177172046,5.7482674590281135,
2021-01-21 00:00:00-05:00,94.44863292805155,96.36538028738319,93.73838599704285,93.97480010986328,58634000,0.0,0.0,89.84981689453124,,89.0647739413057,87.79905830651204,1.265715634793665,0.5708832686963698,2.6269942903403347,
2021-01-22 00:00:00-05:00,94.33939214353839,94.98429485078312,93.59323869144266,94.39425659179688,32744000,0.0,0.0,91.46222229003907,73.06205953971688,89.88469434907358,88.28759151282944,1.5971028362441473,0.7761271822059255,1.391056159340451,2.5007011506915666
2021-01-25 00:00:00-05:00,95.40076571894528,95.85364665682204,92.72838233063946,94.48004150390625,50586000,0.0,0.0,93.12470397949218,73.18985376391268,90.59167083443246,88.74629151216845,1.8453793222640087,0.9899776102175422,3.125264326182574,2.5267444326024924
2021-01-26 00:00:00-05:00,94.06657774390015,95.55090131724285,93.57479923920992,95.161865234375,31462000,0.0,0.0,94.35645446777343,73.1713804639883,91.29477766519285,89.22151919529487,2.0732584698979792,1.2066337821536297,1.9761020780329233,2.5612658946343294
2021-01-27 00:00:00-05:00,93.51394644469512,93.79125966046246,89.6420335405585,90.72235870361328,82512000,0.0,0.0,93.74666442871094,61.06326116790662,91.20671320956522,89.33269249220734,1.8740207173578796,1.3401111691944798,5.519831693816499,2.784997507950368
2021-01-28 00:00:00-05:00,91.32387059460957,94.16632715327276,91.32387059460957,92.4311294555664,55278000,0.0,0.0,93.43793029785157,59.45698551936926,91.39508493971925,89.56220634134505,1.832878598374208,1.4386646550304254,3.4439684496594793,2.83526495287446
2021-01-29 00:00:00-05:00,91.47448874636113,92.14882147697924,89.85550418057299,91.1423110961914,44530000,0.0,0.0,92.78754119873047,53.52141039555649,91.35619665609958,89.67925113800034,1.6769455180992452,1.4863208276441895,2.5756252749934134,2.8833599815040754
2021-02-01 00:00:00-05:00,92.00169196570478,95.54043021159873,92.00169196570478,94.41970825195312,40252000,0.0,0.0,92.77547454833984,65.42189503864321,91.82750613238474,90.03039610940425,1.7971100229804904,1.5484786667114496,4.398119115407326,3.0347361312893293
2021-02-02 00:00:00-05:00,95.42022677406557,97.22774753767212,95.08305659280369,95.71898651123047,66332000,0.0,0.0,92.88689880371093,70.15864082856967,92.42619542143792,90.45177317620619,1.974422245231736,1.633667382415507,2.8080392857189906,3.0517651112960698
2021-02-03 00:00:00-05:00,103.02539869572196,105.070832910144,100.42882368089205,102.68972778320312,97882000,0.0,0.0,95.2803726196289,76.83733098673187,94.00520040017103,91.35828833228004,2.6469120678909945,1.8363163195106047,9.351846398913537,3.616188694408847
2021-02-04 00:00:00-05:00,102.77650335751852,103.2094294551112,101.5036542062452,102.42787170410156,48596000,0.0,0.0,97.27972106933593,78.332213306775,95.30099598539111,92.17825747093349,3.122738514457623,2.0936007585000085,1.7057752488660043,3.5902524729794374
2021-02-05 00:00:00-05:00,102.72363898737484,104.53814626228775,102.2468228235134,104.18352508544922,29866000,0.0,0.0,99.8879638671875,80.03023652296264,96.6675389238616,93.0675365534902,3.6000023703713993,2.3948810808742866,2.2913234387743557,3.6259856360726355
2021-02-08 00:00:00-05:00,104.7406418658513,105.48878930775024,102.91267163145328,103.96855163574219,28828000,0.0,0.0,101.79773254394532,77.33338832850174,97.79077164876631,93.87501915217554,3.9157524965907697,2.6990553640175836,2.5761176762969598,3.5384522068122117
2021-02-09 00:00:00-05:00,103.48375359902325,104.66632643600549,103.24434854494534,103.51318359375,21892000,0.0,0.0,103.35657196044922,71.12021126711642,98.67114271722534,94.58895725895884,4.082185458266494,2.9756813828673656,1.421977891060152,3.2294315233859288
2021-02-10 00:00:00-05:00,103.89972737396316,104.68478602204864,102.35854538791125,104.06631469726562,25102000,0.0,0.0,103.63188934326172,71.55149799705481,99.50116917569306,95.29098373587046,4.2101854398226095,3.2225821942584143,2.326240634137392,3.2079491193714325
2021-02-11 00:00:00-05:00,104.29175243890866,104.44137583310169,103.18748460436002,104.17952728271484,20480000,0.0,0.0,103.98222045898437,71.17445042925902,100.22091657677333,95.94939436897003,4.271522207803301,3.4323701969673914,1.253891228741665,3.1981516243286623
2021-02-12 00:00:00-05:00,103.73164387903918,104.71570313905191,103.42240442479951,104.49275970458984,18990000,0.0,0.0,104.0440673828125,71.45542951664643,100.87812321182203,96.58223624568262,4.295886966139406,3.6050735508017944,1.2932987142524013,3.0672969377622215
2021-02-16 00:00:00-05:00,104.32916835173607,106.99207688725252,104.32916835173607,105.27433013916016,31004000,0.0,0.0,104.30522308349609,71.57693188000431,101.55446273910482,97.2260950526069,4.328367686497927,3.749732377941021,2.6629085355164506,3.1163545418681875
2021-02-17 00:00:00-05:00,104.4403829230263,105.85987214374514,104.15958409457382,105.66934204101562,20294000,0.0,0.0,104.73645477294922,88.5449781356968,102.18752109324494,97.85152075545199,4.336000337792953,3.8669859699114078,1.70028804917132,2.843529995822103
2021-02-18 00:00:00-05:00,104.9900292276385,105.83743349337111,104.40796677683203,105.03042602539062,22546000,0.0,0.0,104.92927703857421,84.38830233610939,102.62489108280582,98.38329151618818,4.241599566617637,3.941908689252654,1.429466716539082,2.699637014884932
2021-02-19 00:00:00-05:00,105.1291866764723,105.66735146923531,103.91419287751818,104.18252563476562,37938000,0.0,0.0,104.92987670898438,86.46950908042676,102.86452716772271,98.81286441386058,4.051662753862132,3.9638595021745497,1.7531585917171384,2.6408893946509124
